Date,Snapshot,Player,Team,Pitcher,BestBook,BestOdds,ModelProb,RawModelProb,Edge,Confidence,Grade,Tier,TopEdgeRank,TopProbRank,Stake,Play,Result,Profit
2026-05-29,,Luis Rengifo,Milwaukee Brewers,Kai-Wei Teng,FanDuel,624,0.1696,0.0721,0.0315,44,C,,,,0.0,NO,,
2026-05-29,,Michael Massey,Kansas City Royals,MacKenzie Gore,BetMGM,453,0.2123,0.071,0.0314,72,B,,,,0.0,NO,,
2026-05-29,,Chase Meidroth,Chicago White Sox,Troy Melton,DraftKings,499,0.1983,0.071,0.0314,64,B,,,,0.0,NO,,
2026-05-29,,Masyn Winn,St. Louis Cardinals,Shota Imanaga,FanDuel,561,0.1827,0.071,0.0314,56,B,,,,0.0,NO,,
2026-05-29,,TJ Rumfield,Colorado Rockies,Logan Webb,FanDuel,475,0.2052,0.071,0.0313,68,B,,,,0.0,NO,,
2026-05-29,,Masataka Yoshida,Boston Red Sox,Slade Cecconi,BetMGM,496,0.199,0.0713,0.0313,64,B,,,,0.0,NO,,
2026-05-29,,Bo Bichette,New York Mets,Max Meyer,DraftKings,511,0.1949,0.071,0.0312,62,B,,,,0.0,NO,,
2026-05-29,,Luis García Jr.,Washington Nationals,Lucas Giolito,FanDuel,510,0.1949,0.071,0.0309,62,B,,,,0.0,NO,,
2026-05-29,,Endy Rodríguez,Pittsburgh Pirates,Taj Bradley,DraftKings,537,0.1879,0.071,0.0309,59,B,,,,0.0,NO,,
2026-05-29,,Kevin McGonigle,Detroit Tigers,Erick Fedde,DraftKings,532,0.1891,0.0715,0.0309,59,B,,,,0.0,NO,,
2026-05-29,,Jonathan Aranda,Tampa Bay Rays,Walbert Ureña,DraftKings,509,0.1949,0.071,0.0307,62,B,,,,0.0,NO,,
2026-05-29,,Vaughn Grissom,Los Angeles Angels,Nick Martinez,DraftKings,463,0.2082,0.072,0.0306,68,B,,,,0.0,NO,,
2026-05-29,,Nick Allen,Houston Astros,Coleman Crow,BetMGM,633,0.167,0.071,0.0306,47,C,,,,0.0,NO,,
2026-05-29,,Dominic Canzone,Seattle Mariners,Zac Gallen,DraftKings,632,0.167,0.071,0.0304,47,C,,,,0.0,NO,,
2026-05-29,,Josh Naylor,Seattle Mariners,Zac Gallen,DraftKings,471,0.2053,0.071,0.0302,68,B,,,,0.0,NO,,
2026-05-29,,Jo Adell,Los Angeles Angels,Nick Martinez,FanDuel,442,0.2145,0.0718,0.03,88,B,,,,0.0,NO,,
2026-05-29,,Tim Tawa,Arizona Diamondbacks,George Kirby,BetMGM,630,0.167,0.071,0.03,47,C,,,,0.0,NO,,
2026-05-29,,Yandy Díaz,Tampa Bay Rays,Walbert Ureña,DraftKings,532,0.1879,0.071,0.0297,59,B,,,,0.0,NO,,
2026-05-29,,Josh Jung,Texas Rangers,Stephen Kolek,BetMGM,623,0.168,0.0714,0.0296,47,C,,,,0.0,NO,,
2026-05-29,,Alex Bregman,Chicago Cubs,Andre Pallante,FanDuel,447,0.2123,0.071,0.0294,71,B,,,,0.0,NO,,
2026-05-29,,Chase Meidroth,Chicago White Sox,Troy Melton,BetMGM,491,0.1983,0.071,0.0291,64,B,,,,0.0,NO,,
2026-05-29,,Ildemaro Vargas,Arizona Diamondbacks,George Kirby,DraftKings,625,0.167,0.071,0.0291,47,C,,,,0.0,NO,,
2026-05-29,,Coby Mayo,Baltimore Orioles,Adam Macko,BetMGM,654,0.1614,0.0724,0.0287,43,C,,,,0.0,NO,,
2026-05-29,,Yohel Pozo,St. Louis Cardinals,Shota Imanaga,BetMGM,501,0.1949,0.071,0.0285,62,B,,,,0.0,NO,,
2026-05-29,,Ozzie Albies,Atlanta Braves,Chris Paddack,FanDuel,442,0.2123,0.071,0.0278,71,B,,,,0.0,NO,,
2026-05-29,,Alec Bohm,Philadelphia Phillies,Justin Wrobleski,DraftKings,440,0.213,0.0713,0.0278,71,B,,,,0.0,NO,,
2026-05-29,,Dominic Canzone,Seattle Mariners,Zac Gallen,FanDuel,615,0.167,0.071,0.0272,47,C,,,,0.0,NO,,
2026-05-29,,Mookie Betts,Los Angeles Dodgers,Zack Wheeler,BetMGM,424,0.218,0.0729,0.0271,92,B,,,,0.0,NO,,
2026-05-29,,Jorge Mateo,Atlanta Braves,Chris Paddack,DraftKings,662,0.1583,0.071,0.0271,42,C,,,,0.0,NO,,
2026-05-29,,Jeff McNeil,Athletics,Carlos Rodón,BetMGM,483,0.1983,0.071,0.0268,64,B,,,,0.0,NO,,
2026-05-29,,Ronald Acuña Jr.,Atlanta Braves,Chris Paddack,DraftKings,520,0.1879,0.071,0.0266,58,B,,,,0.0,NO,,
2026-05-29,,Starling Marte,Kansas City Royals,MacKenzie Gore,BetMGM,482,0.1983,0.071,0.0265,64,B,,,,0.0,NO,,
2026-05-29,,Willy Adames,San Francisco Giants,Michael Lorenzen,FanDuel,519,0.1879,0.071,0.0264,58,B,,,,0.0,NO,,
2026-05-29,,Ceddanne Rafaela,Boston Red Sox,Slade Cecconi,DraftKings,491,0.1955,0.0713,0.0263,62,B,,,,0.0,NO,,
2026-05-29,,Blake Dunn,Cincinnati Reds,Grant Holmes,BetMGM,521,0.1872,0.0708,0.0262,58,B,,,,0.0,NO,,
2026-05-29,,Bryce Eldridge,San Francisco Giants,Michael Lorenzen,DraftKings,656,0.1583,0.071,0.0261,42,C,,,,0.0,NO,,
2026-05-29,,Owen Caissie,Miami Marlins,Freddy Peralta,BetMGM,609,0.167,0.071,0.026,47,C,,,,0.0,NO,,
2026-05-29,,Taylor Ward,Baltimore Orioles,Adam Macko,BetMGM,517,0.188,0.071,0.0259,66,B,,,,0.0,NO,,
2026-05-29,,Michael Harris II,Atlanta Braves,Chris Paddack,FanDuel,492,0.1949,0.071,0.0259,62,B,,,,0.0,NO,,
2026-05-29,,Oliver Dunn,Tampa Bay Rays,Walbert Ureña,BetMGM,538,0.1827,0.071,0.0259,55,B,,,,0.0,NO,,
2026-05-29,,Weston Wilson,Baltimore Orioles,TBD,BetMGM,650,0.159,0.0713,0.0257,42,C,,,,0.0,NO,,
2026-05-29,,Angel Martínez,Cleveland Guardians,Tyler Samaniego,DraftKings,654,0.1583,0.071,0.0257,42,C,,,,0.0,NO,,
2026-05-29,,Jorbit Vivas,Washington Nationals,Lucas Giolito,BetMGM,607,0.167,0.071,0.0256,47,C,,,,0.0,NO,,
2026-05-29,,Blaze Alexander,Baltimore Orioles,TBD,DraftKings,533,0.1835,0.0713,0.0255,55,B,,,,0.0,NO,,
2026-05-29,,Jhostynxon Garcia,Pittsburgh Pirates,Taj Bradley,BetMGM,652,0.1583,0.071,0.0253,42,C,,,,0.0,NO,,
2026-05-29,,Isaac Paredes,Houston Astros,Coleman Crow,DraftKings,489,0.1949,0.071,0.0251,62,B,,,,0.0,NO,,
2026-05-29,,Jackson Merrill,San Diego Padres,Paxton Schultz,DraftKings,476,0.1983,0.071,0.0247,63,B,,,,0.0,NO,,
2026-05-29,,Oliver Dunn,Tampa Bay Rays,Walbert Ureña,DraftKings,533,0.1827,0.071,0.0247,55,B,,,,0.0,NO,,
2026-05-29,,Sal Stewart,Cincinnati Reds,Grant Holmes,FanDuel,434,0.2115,0.0708,0.0242,71,B,,,,0.0,NO,,
2026-05-29,,Mike Yastrzemski,Atlanta Braves,Chris Paddack,BetMGM,600,0.167,0.071,0.0242,47,C,,,,0.0,NO,,
2026-05-29,,Victor Caratini,Minnesota Twins,Jared Jones,BetMGM,600,0.167,0.071,0.0242,47,C,,,,0.0,NO,,
2026-05-29,,Colton Cowser,Baltimore Orioles,Adam Macko,BetMGM,584,0.1702,0.0724,0.024,47,C,,,,0.0,NO,,
2026-05-29,,Michael Conforto,Chicago Cubs,Andre Pallante,FanDuel,599,0.167,0.071,0.024,47,C,,,,0.0,NO,,
2026-05-29,,Zack Gelof,Athletics,Carlos Rodón,DraftKings,598,0.167,0.071,0.0238,47,C,,,,0.0,NO,,
2026-05-29,,Munetaka Murakami,Chicago White Sox,Troy Melton,BetMGM,483,0.1949,0.071,0.0233,61,B,,,,0.0,NO,,
2026-05-29,,Ildemaro Vargas,Arizona Diamondbacks,George Kirby,BetMGM,596,0.167,0.071,0.0233,47,C,,,,0.0,NO,,
2026-05-29,,James Wood,Washington Nationals,Lucas Giolito,BetMGM,507,0.1879,0.071,0.0232,58,B,,,,0.0,NO,,
2026-05-29,,Dalton Rushing,Los Angeles Dodgers,Zack Wheeler,DraftKings,508,0.1872,0.0708,0.0228,58,B,,,,0.0,NO,,
2026-05-29,,Josh Naylor,Seattle Mariners,Zac Gallen,BetMGM,447,0.2053,0.071,0.0225,67,B,,,,0.0,NO,,
2026-05-29,,Edgar Quero,Chicago White Sox,Troy Melton,BetMGM,478,0.1949,0.071,0.0219,61,B,,,,0.0,NO,,
2026-05-29,,Miguel Rojas,Los Angeles Dodgers,Zack Wheeler,BetMGM,592,0.1664,0.0708,0.0219,46,C,,,,0.0,NO,,
2026-05-29,,Anthony Volpe,New York Yankees,Luis Severino,DraftKings,629,0.159,0.0713,0.0219,42,C,,,,0.0,NO,,
2026-05-29,,Matt McLain,Cincinnati Reds,Grant Holmes,DraftKings,427,0.2115,0.0708,0.0217,71,B,,,,0.0,NO,,
2026-05-29,,Konnor Griffin,Pittsburgh Pirates,Taj Bradley,DraftKings,521,0.1827,0.071,0.0217,55,B,,,,0.0,NO,,
2026-05-29,,Freddy Fermin,San Diego Padres,Paxton Schultz,DraftKings,660,0.1531,0.071,0.0215,39,D,,,,0.0,NO,,
2026-05-29,,Samuel Basallo,Baltimore Orioles,Adam Macko,BetMGM,453,0.2021,0.0724,0.0213,63,B,,,,0.0,NO,,
2026-05-29,,Geraldo Perdomo,Arizona Diamondbacks,George Kirby,BetMGM,443,0.2053,0.071,0.0211,67,B,,,,0.0,NO,,
2026-05-29,,Christopher Morel,Miami Marlins,Freddy Peralta,FanDuel,442,0.2053,0.071,0.0208,67,B,,,,0.0,NO,,
2026-05-29,,Miguel Vargas,Chicago White Sox,Troy Melton,BetMGM,442,0.2053,0.071,0.0208,67,B,,,,0.0,NO,,
2026-05-29,,Gavin Sheets,San Diego Padres,Paxton Schultz,BetMGM,474,0.1949,0.071,0.0206,61,B,,,,0.0,NO,,
2026-05-29,,Tristan Peters,Chicago White Sox,Troy Melton,DraftKings,583,0.167,0.071,0.0206,46,C,,,,0.0,NO,,
2026-05-29,,Riley Greene,Detroit Tigers,Erick Fedde,BetMGM,417,0.2136,0.0715,0.0202,70,B,,,,0.0,NO,,
2026-05-29,,Brandon Marsh,Philadelphia Phillies,Justin Wrobleski,BetMGM,576,0.1681,0.0715,0.0202,46,C,,,,0.0,NO,,
2026-05-29,,Pete Crow-Armstrong,Chicago Cubs,Andre Pallante,FanDuel,496,0.1879,0.071,0.0201,57,B,,,,0.0,NO,,
2026-05-29,,Carson Benge,New York Mets,Max Meyer,BetMGM,495,0.1879,0.071,0.0198,57,B,,,,0.0,NO,,
2026-05-29,,Luke Keaschall,Minnesota Twins,Jared Jones,DraftKings,419,0.2123,0.071,0.0196,70,B,,,,0.0,NO,,
2026-05-29,,Luis Torrens,New York Mets,Max Meyer,BetMGM,648,0.1531,0.071,0.0194,39,D,,,,0.0,NO,,
2026-05-29,,Elly De La Cruz,Cincinnati Reds,Grant Holmes,FanDuel,472,0.1942,0.0708,0.0193,61,B,,,,0.0,NO,,
2026-05-29,,Paul Goldschmidt,New York Yankees,Luis Severino,BetMGM,506,0.1841,0.0716,0.0191,55,B,,,,0.0,NO,,
2026-05-29,,Spencer Steer,Cincinnati Reds,Grant Holmes,DraftKings,579,0.1664,0.0708,0.0191,46,C,,,,0.0,NO,,
2026-05-29,,Mike Yastrzemski,Atlanta Braves,Chris Paddack,DraftKings,574,0.167,0.071,0.0187,46,C,,,,0.0,NO,,
2026-05-29,,Jorge Barrosa,Arizona Diamondbacks,George Kirby,BetMGM,616,0.1583,0.071,0.0187,41,C,,,,0.0,NO,,
2026-05-29,,Miguel Andujar,San Diego Padres,Paxton Schultz,DraftKings,509,0.1827,0.071,0.0185,54,C,,,,0.0,NO,,
2026-05-29,,Will Smith,Los Angeles Dodgers,Zack Wheeler,DraftKings,570,0.1676,0.0712,0.0183,46,C,,,,0.0,NO,,
2026-05-29,,Ha-Seong Kim,Atlanta Braves,Chris Paddack,BetMGM,508,0.1827,0.071,0.0182,54,C,,,,0.0,NO,,
2026-05-29,,Jahmai Jones,Detroit Tigers,Erick Fedde,BetMGM,430,0.2066,0.0715,0.018,67,B,,,,0.0,NO,,
2026-05-29,,Jesus Rodriguez,San Francisco Giants,Michael Lorenzen,BetMGM,434,0.2053,0.071,0.018,66,B,,,,0.0,NO,,
2026-05-29,,Liam Hicks,Miami Marlins,Freddy Peralta,FanDuel,465,0.1949,0.071,0.0179,61,B,,,,0.0,NO,,
2026-05-29,,Jhonny Pereda,Seattle Mariners,Zac Gallen,DraftKings,611,0.1583,0.071,0.0177,41,C,,,,0.0,NO,,
2026-05-29,,Evan Carter,Texas Rangers,Stephen Kolek,FanDuel,506,0.1823,0.0709,0.0173,54,C,,,,0.0,NO,,
2026-05-29,,Steward Berroa,Philadelphia Phillies,Justin Wrobleski,BetMGM,624,0.1553,0.0721,0.0172,58,B,,,,0.0,NO,,
2026-05-29,,Jackson Holliday,Baltimore Orioles,TBD,FanDuel,410,0.2132,0.0713,0.0171,70,B,,,,0.0,NO,,
2026-05-29,,Geraldo Perdomo,Arizona Diamondbacks,George Kirby,DraftKings,504,0.1827,0.071,0.0171,54,C,,,,0.0,NO,,
2026-05-29,,Drew Millas,Washington Nationals,Lucas Giolito,BetMGM,485,0.1879,0.071,0.017,57,B,,,,0.0,NO,,
2026-05-29,,Zack Short,Detroit Tigers,Erick Fedde,BetMGM,617,0.1564,0.0726,0.017,39,D,,,,0.0,NO,,
2026-05-29,,Ramón Laureano,San Diego Padres,Paxton Schultz,FanDuel,606,0.1583,0.071,0.0167,41,C,,,,0.0,NO,,
2026-05-29,,Jose Siri,Los Angeles Angels,Nick Martinez,BetMGM,619,0.1555,0.0721,0.0165,38,D,,,,0.0,NO,,
2026-05-29,,Trea Turner,Philadelphia Phillies,Justin Wrobleski,BetMGM,458,0.1955,0.0713,0.0163,61,B,,,,0.0,NO,,
2026-05-29,,Will Smith,Los Angeles Dodgers,Zack Wheeler,FanDuel,462,0.1942,0.0708,0.0162,61,B,,,,0.0,NO,,
2026-05-29,,George Springer,Toronto Blue Jays,Trevor Rogers,BetMGM,477,0.1895,0.0716,0.0162,57,B,,,,0.0,NO,,
2026-05-29,,Sam Antonacci,Chicago White Sox,Troy Melton,FanDuel,562,0.167,0.071,0.016,46,C,,,,0.0,NO,,
2026-05-29,,Keibert Ruiz,Washington Nationals,Lucas Giolito,DraftKings,602,0.1583,0.071,0.0159,41,C,,,,0.0,NO,,
2026-05-29,,Marcelo Mayer,Boston Red Sox,Slade Cecconi,BetMGM,599,0.1589,0.0713,0.0158,41,C,,,,0.0,NO,,
2026-05-29,,Kazuma Okamoto,Toronto Blue Jays,Trevor Rogers,FanDuel,404,0.2141,0.0716,0.0157,70,B,,,,0.0,NO,,
2026-05-29,,Connor Norby,Miami Marlins,Freddy Peralta,DraftKings,499,0.1827,0.071,0.0157,54,C,,,,0.0,NO,,
2026-05-29,,José Tena,Washington Nationals,Lucas Giolito,DraftKings,559,0.167,0.071,0.0153,46,C,,,,0.0,NO,,
2026-05-29,,Austin Hedges,Cleveland Guardians,Tyler Samaniego,BetMGM,479,0.1879,0.071,0.0152,57,B,,,,0.0,NO,,
2026-05-29,,David Hamilton,Milwaukee Brewers,Kai-Wei Teng,DraftKings,621,0.1538,0.0714,0.0151,38,D,,,,0.0,NO,,
2026-05-29,,William Contreras,Milwaukee Brewers,Kai-Wei Teng,FanDuel,404,0.2133,0.0714,0.0149,70,B,,,,0.0,NO,,
2026-05-29,,James Wood,Washington Nationals,Lucas Giolito,FanDuel,478,0.1879,0.071,0.0149,57,B,,,,0.0,NO,,
2026-05-29,,José Ramírez,Cleveland Guardians,Tyler Samaniego,BetMGM,455,0.1949,0.071,0.0147,60,B,,,,0.0,NO,,
2026-05-29,,Dane Myers,Cincinnati Reds,Grant Holmes,BetMGM,599,0.1578,0.0708,0.0147,41,C,,,,0.0,NO,,
2026-05-29,,Victor Scott II,St. Louis Cardinals,Shota Imanaga,BetMGM,622,0.1531,0.071,0.0146,38,D,,,,0.0,NO,,
2026-05-29,,Colt Emerson,Seattle Mariners,Zac Gallen,DraftKings,622,0.1531,0.071,0.0146,38,D,,,,0.0,NO,,
2026-05-29,,Gavin Sheets,San Diego Padres,Paxton Schultz,DraftKings,424,0.2053,0.071,0.0145,66,B,,,,0.0,NO,,
2026-05-29,,Vinnie Pasquantino,Kansas City Royals,MacKenzie Gore,BetMGM,424,0.2053,0.071,0.0145,66,B,,,,0.0,NO,,
2026-05-29,,Adrian Del Castillo,Arizona Diamondbacks,George Kirby,DraftKings,444,0.1983,0.071,0.0145,62,B,,,,0.0,NO,,
2026-05-29,,Ty France,San Diego Padres,Paxton Schultz,DraftKings,595,0.1583,0.071,0.0144,41,C,,,,0.0,NO,,
2026-05-29,,Colby Thomas,Athletics,Carlos Rodón,BetMGM,476,0.1879,0.071,0.0143,57,B,,,,0.0,NO,,
2026-05-29,,Kyle Stowers,Miami Marlins,Freddy Peralta,BetMGM,405,0.2123,0.071,0.0142,70,B,,,,0.0,NO,,
2026-05-29,,Cody Bellinger,New York Yankees,Luis Severino,BetMGM,400,0.2139,0.0716,0.0139,70,B,,,,0.0,NO,,
2026-05-29,,Richie Palacios,Tampa Bay Rays,Walbert Ureña,BetMGM,553,0.167,0.071,0.0139,45,C,,,,0.0,NO,,
2026-05-29,,Daniel Susac,San Francisco Giants,Michael Lorenzen,BetMGM,553,0.167,0.071,0.0139,45,C,,,,0.0,NO,,
2026-05-29,,Vidal Bruján,New York Mets,Max Meyer,FanDuel,617,0.1531,0.071,0.0136,38,D,,,,0.0,NO,,
2026-05-29,,Jakob Marsee,Miami Marlins,Freddy Peralta,BetMGM,441,0.1983,0.071,0.0135,62,B,,,,0.0,NO,,
2026-05-29,,Alex Call,Los Angeles Dodgers,Zack Wheeler,DraftKings,588,0.1588,0.0712,0.0135,41,C,,,,0.0,NO,,
2026-05-29,,Nick Kurtz,Athletics,Carlos Rodón,BetMGM,421,0.2053,0.071,0.0134,66,B,,,,0.0,NO,,
2026-05-29,,Masyn Winn,St. Louis Cardinals,Shota Imanaga,DraftKings,551,0.167,0.071,0.0134,45,C,,,,0.0,NO,,
2026-05-29,,Brice Turang,Milwaukee Brewers,Kai-Wei Teng,BetMGM,418,0.2063,0.0714,0.0132,66,B,,,,0.0,NO,,
2026-05-29,,Manny Machado,San Diego Padres,Paxton Schultz,BetMGM,490,0.1827,0.071,0.0132,54,C,,,,0.0,NO,,
2026-05-29,,Isiah Kiner-Falefa,Boston Red Sox,Slade Cecconi,DraftKings,553,0.1663,0.0707,0.0132,45,C,,,,0.0,NO,,
2026-05-29,,Brice Matthews,Houston Astros,Coleman Crow,FanDuel,472,0.1879,0.071,0.0131,57,B,,,,0.0,NO,,
2026-05-29,,Gage Workman,Detroit Tigers,Erick Fedde,BetMGM,545,0.1681,0.0715,0.0131,45,C,,,,0.0,NO,,
2026-05-29,,Dillon Dingler,Detroit Tigers,Erick Fedde,DraftKings,445,0.1961,0.0715,0.0126,60,B,,,,0.0,NO,,
2026-05-29,,Daylen Lile,Washington Nationals,Lucas Giolito,DraftKings,488,0.1827,0.071,0.0126,54,C,,,,0.0,NO,,
2026-05-29,,Carlos Narváez,Boston Red Sox,Slade Cecconi,DraftKings,466,0.1891,0.0715,0.0124,57,B,,,,0.0,NO,,
2026-05-29,,Edmundo Sosa,Philadelphia Phillies,Justin Wrobleski,FanDuel,485,0.1833,0.0713,0.0124,54,C,,,,0.0,NO,,
2026-05-29,,Zach McKinstry,Detroit Tigers,Erick Fedde,FanDuel,569,0.1618,0.0726,0.0123,41,C,,,,0.0,NO,,
2026-05-29,,Tommy Troy,Arizona Diamondbacks,George Kirby,DraftKings,610,0.1531,0.071,0.0123,38,D,,,,0.0,NO,,
2026-05-29,,Dansby Swanson,Chicago Cubs,Andre Pallante,BetMGM,610,0.1531,0.071,0.0123,38,D,,,,0.0,NO,,
2026-05-29,,Nick Madrigal,Los Angeles Angels,Nick Martinez,BetMGM,536,0.1694,0.072,0.0122,45,C,,,,0.0,NO,,
2026-05-29,,Trevor Larnach,Minnesota Twins,Jared Jones,DraftKings,437,0.1983,0.071,0.0121,62,B,,,,0.0,NO,,
2026-05-29,,P.J. Higgins,Cincinnati Reds,Grant Holmes,BetMGM,471,0.1872,0.0708,0.0121,56,B,,,,0.0,NO,,
2026-05-29,,Darell Hernaiz,Athletics,Carlos Rodón,BetMGM,608,0.1531,0.071,0.0119,38,D,,,,0.0,NO,,
2026-05-29,,Drew Gilbert,San Francisco Giants,Michael Lorenzen,FanDuel,582,0.1583,0.071,0.0117,41,C,,,,0.0,NO,,
2026-05-29,,Cole Young,Seattle Mariners,Zac Gallen,BetMGM,484,0.1827,0.071,0.0115,54,C,,,,0.0,NO,,
2026-05-29,,J.T. Realmuto,Philadelphia Phillies,Justin Wrobleski,BetMGM,482,0.1833,0.0713,0.0115,54,C,,,,0.0,NO,,
2026-05-29,,Nolan Gorman,St. Louis Cardinals,Shota Imanaga,BetMGM,581,0.1583,0.071,0.0115,41,C,,,,0.0,NO,,
2026-05-29,,Graham Pauley,Miami Marlins,Freddy Peralta,FanDuel,483,0.1827,0.071,0.0112,53,C,,,,0.0,NO,,
2026-05-29,,Chandler Simpson,Tampa Bay Rays,Walbert Ureña,FanDuel,434,0.1983,0.071,0.0111,62,B,,,,0.0,NO,,
2026-05-29,,Wade Meckler,Los Angeles Angels,Nick Martinez,DraftKings,425,0.2015,0.0721,0.011,62,B,,,,0.0,NO,,
2026-05-29,,Bryan Reynolds,Pittsburgh Pirates,Taj Bradley,BetMGM,414,0.2053,0.071,0.0108,66,B,,,,0.0,NO,,
2026-05-29,,Nelson Velázquez,St. Louis Cardinals,Shota Imanaga,DraftKings,396,0.2123,0.071,0.0107,69,B,,,,0.0,NO,,
2026-05-29,,Cam Smith,Houston Astros,Coleman Crow,FanDuel,433,0.1983,0.071,0.0107,62,B,,,,0.0,NO,,
2026-05-29,,Kevin McGonigle,Detroit Tigers,Erick Fedde,FanDuel,451,0.192,0.0726,0.0105,57,B,,,,0.0,NO,,
2026-05-29,,Isaac Paredes,Houston Astros,Coleman Crow,BetMGM,442,0.1949,0.071,0.0104,60,B,,,,0.0,NO,,
2026-05-29,,Kyle Tucker,Los Angeles Dodgers,Zack Wheeler,BetMGM,430,0.199,0.0712,0.0103,62,B,,,,0.0,NO,,
2026-05-29,,Ramón Laureano,San Diego Padres,Paxton Schultz,DraftKings,538,0.167,0.071,0.0103,45,C,,,,0.0,NO,,
2026-05-29,,Sal Frelick,Milwaukee Brewers,Kai-Wei Teng,BetMGM,572,0.1591,0.0714,0.0103,40,C,,,,0.0,NO,,
2026-05-29,,Ben Rice,New York Yankees,Luis Severino,BetMGM,437,0.1964,0.0716,0.0102,60,B,,,,0.0,NO,,
2026-05-29,,J.P. Crawford,Seattle Mariners,Zac Gallen,DraftKings,462,0.1879,0.071,0.01,56,B,,,,0.0,NO,,
2026-05-29,,JJ Wetherholt,St. Louis Cardinals,Shota Imanaga,DraftKings,462,0.1879,0.071,0.01,56,B,,,,0.0,NO,,
2026-05-29,,Salvador Perez,Kansas City Royals,MacKenzie Gore,BetMGM,394,0.2123,0.071,0.0098,69,B,,,,0.0,NO,,
2026-05-29,,Cody Bellinger,New York Yankees,Luis Severino,FanDuel,390,0.2139,0.0716,0.0098,69,B,,,,0.0,NO,,
2026-05-29,,Nick Madrigal,Los Angeles Angels,Nick Martinez,FanDuel,525,0.1697,0.0721,0.0097,45,C,,,,0.0,NO,,
2026-05-29,,Matt Vierling,Detroit Tigers,Erick Fedde,FanDuel,520,0.1707,0.0726,0.0094,45,C,,,,0.0,NO,,
2026-05-29,,Thomas Saggese,St. Louis Cardinals,Shota Imanaga,DraftKings,571,0.1583,0.071,0.0093,40,C,,,,0.0,NO,,
2026-05-29,,J.C. Escarra,New York Yankees,Luis Severino,FanDuel,565,0.1596,0.0716,0.0092,40,C,,,,0.0,NO,,
2026-05-29,,Orlando Arcia,Minnesota Twins,Jared Jones,FanDuel,533,0.167,0.071,0.0091,45,C,,,,0.0,NO,,
2026-05-29,,Hyeseong Kim,Los Angeles Dodgers,Zack Wheeler,FanDuel,478,0.182,0.0708,0.009,53,C,,,,0.0,NO,,
2026-05-29,,Jake Mangum,Pittsburgh Pirates,Taj Bradley,BetMGM,594,0.1531,0.071,0.009,37,D,,,,0.0,NO,,
2026-05-29,,William Contreras,Milwaukee Brewers,Kai-Wei Teng,DraftKings,389,0.2133,0.0714,0.0088,69,B,,,,0.0,NO,,
2026-05-29,,Pete Crow-Armstrong,Chicago Cubs,Andre Pallante,DraftKings,593,0.1531,0.071,0.0088,37,D,,,,0.0,NO,,
2026-05-29,,Xavier Edwards,Miami Marlins,Freddy Peralta,BetMGM,452,0.1899,0.0718,0.0087,76,B,,,,0.0,NO,,
2026-05-29,,Josh Bell,Minnesota Twins,Jared Jones,FanDuel,391,0.2123,0.071,0.0086,69,B,,,,0.0,NO,,
2026-05-29,,Jeremiah Jackson,Baltimore Orioles,TBD,DraftKings,424,0.1992,0.0713,0.0084,62,B,,,,0.0,NO,,
2026-05-29,,Starling Marte,Kansas City Royals,MacKenzie Gore,FanDuel,426,0.1983,0.071,0.0082,62,B,,,,0.0,NO,,
2026-05-29,,Vinnie Pasquantino,Kansas City Royals,MacKenzie Gore,DraftKings,472,0.1827,0.071,0.0079,53,C,,,,0.0,NO,,
2026-05-29,,Mickey Gasper,Boston Red Sox,Slade Cecconi,FanDuel,403,0.2066,0.0715,0.0078,65,B,,,,0.0,NO,,
2026-05-29,,J.C. Escarra,New York Yankees,Luis Severino,BetMGM,431,0.1957,0.0713,0.0074,60,B,,,,0.0,NO,,
2026-05-29,,Dansby Swanson,Chicago Cubs,Andre Pallante,FanDuel,525,0.167,0.071,0.007,45,C,,,,0.0,NO,,
2026-05-29,,Nick Fortes,Tampa Bay Rays,Walbert Ureña,BetMGM,561,0.1583,0.071,0.007,40,C,,,,0.0,NO,,
2026-05-29,,Drew Romo,Chicago White Sox,Troy Melton,BetMGM,584,0.1531,0.071,0.0069,37,D,,,,0.0,NO,,
2026-05-29,,Daniel Schneemann,Cleveland Guardians,Tyler Samaniego,DraftKings,524,0.167,0.071,0.0068,45,C,,,,0.0,NO,,
2026-05-29,,Brett Baty,New York Mets,Max Meyer,BetMGM,522,0.167,0.071,0.0063,45,C,,,,0.0,NO,,
2026-05-29,,Adolis García,Philadelphia Phillies,Justin Wrobleski,FanDuel,555,0.1589,0.0713,0.0062,40,C,,,,0.0,NO,,
2026-05-29,,Jose Fernandez,Arizona Diamondbacks,George Kirby,DraftKings,557,0.1583,0.071,0.0061,40,C,,,,0.0,NO,,
2026-05-29,,Austin Martin,Minnesota Twins,Jared Jones,DraftKings,466,0.1827,0.071,0.006,53,C,,,,0.0,NO,,
2026-05-29,,Nick Kurtz,Athletics,Carlos Rodón,FanDuel,428,0.1949,0.071,0.0055,59,B,,,,0.0,NO,,
2026-05-29,,Michael Conforto,Chicago Cubs,Andre Pallante,DraftKings,519,0.167,0.071,0.0055,44,C,,,,0.0,NO,,
2026-05-29,,Jhostynxon Garcia,Pittsburgh Pirates,Taj Bradley,DraftKings,551,0.1583,0.071,0.0047,40,C,,,,0.0,NO,,
2026-05-29,,Luke Keaschall,Minnesota Twins,Jared Jones,BetMGM,550,0.1583,0.071,0.0045,40,C,,,,0.0,NO,,
